seed,cycle,investment_rotation_years,nursery_count,police_count,member_count,investor_count,investor_percent_earning_share,exotic_price_per_bdft,native_price_per_bdft,length(trees where ((each.type = NATIVE) and (each.state = SEEDLING))),length(trees where ((each.type = NATIVE) and (each.state = SAPLING))),length(trees where ((each.type = NATIVE) and (each.state = POLE))),length(trees where ((each.type = NATIVE) and (each.state = ADULT))),length(trees where ((each.type = EXOTIC) and (each.state = SEEDLING))),length(trees where ((each.type = EXOTIC) and (each.state = SAPLING))),length(trees where ((each.type = EXOTIC) and (each.state = POLE))),length(trees where ((each.type = EXOTIC) and (each.state = ADULT))),management_running_cost,ITP_running_earning,net_running_earning,m_partners_earning,m_independent_earning,investor_total_profit,total_investment_cost,total_investments,inv_harvested_trees,own_laborer,member_laborer,independent_laborer
10.0,246,15,1,1,15,50,0.3,90.12,98.7,86775,111781,27869,14694,26644,39559,4538,38043,44052907.31519535,73280498.48772609,29227591.17253074,83186.32416499998,0.0,13992779.977524402,16725591.00000001,100,1059,13,8,0
10.0,247,15,1,1,15,50,0.3,90.12,98.7,95811,110744,27756,14726,25875,38599,4455,38048,44153718.41616535,73280498.48772609,29126780.07156074,41251.23481499999,0.0,13992779.977524402,16725591.00000001,100,1059,20,7,0
10.0,248,15,1,1,15,50,0.3,90.12,98.7,94705,109675,27638,14781,25119,37672,4388,38051,44291694.279350355,73280498.48772609,28988804.208375737,40674.416614999995,0.0,13992779.977524402,16725591.00000001,100,1059,16,9,0
10.0,249,15,1,1,15,50,0.3,90.12,98.7,92862,109392,27537,14798,24412,36769,4235,38146,44417666.43393035,73280498.48772609,28862832.05379574,37057.72587999999,0.0,13992779.977524402,16725591.00000001,100,1059,11,10,0
10.0,250,15,1,1,15,50,0.3,90.12,98.7,86766,113404,27441,14820,23751,35470,4567,38187,44522671.04383535,73280498.48772609,28757827.443890743,49638.25268499999,0.0,13992779.977524402,16725591.00000001,100,1059,20,14,0
10.0,251,15,1,1,15,50,0.3,90.12,98.7,81283,116776,27346,14839,23044,34314,4782,38183,44682191.26989535,73280498.48772609,28598307.21783074,62218.77948999998,0.0,13992779.977524402,16725591.00000001,100,1059,20,14,0
10.0,252,15,1,1,15,50,0.3,90.12,98.7,75101,120911,27220,14887,22445,33235,4947,38206,44854292.022760354,73280498.48772609,28426206.46496574,58709.12508999998,0.0,13992779.977524402,16725591.00000001,100,1059,13,14,0
10.0,253,15,1,1,15,50,0.3,90.12,98.7,72131,121950,27101,14920,28953,32444,4917,38210,45008840.255485356,73280498.48772609,28271658.232240736,87379.83309999999,0.0,13992779.977524402,16725591.00000001,100,1059,20,8,0
10.0,254,15,1,1,15,50,0.3,90.12,98.7,71229,120798,27005,14930,28151,31696,4863,38188,45155779.95474035,73280498.48772609,28124718.53298574,41251.23481499999,0.0,13992779.977524402,16725591.00000001,100,1059,16,7,0
10.0,255,15,1,1,15,50,0.3,90.12,98.7,70338,119683,26881,14971,6785,51477,4814,38166,45295784.227560356,73280498.48772609,27984714.260165736,42702.82625,0.0,13992779.977524402,16725591.00000001,100,1059,11,9,0
10.0,256,15,1,1,15,50,0.3,90.12,98.7,69539,118559,26731,15028,6593,50185,4759,38136,45400212.01926535,73280498.48772609,27880286.46846074,44867.925549999985,0.0,13992779.977524402,16725591.00000001,100,1059,20,10,0
10.0,257,15,1,1,15,50,0.3,90.12,98.7,78434,117405,26615,15071,6421,48899,4708,38110,45547151.71852035,73280498.48772609,27733346.76920574,49638.252684999985,0.0,13992779.977524402,16725591.00000001,100,1059,20,14,0
10.0,258,15,1,1,15,50,0.3,90.12,98.7,88309,116343,26530,15077,6252,47739,4665,38080,45716510.55388535,73280498.48772609,27563987.933840744,59476.86198999999,0.0,13992779.977524402,16725591.00000001,100,1059,13,14,0
10.0,259,15,1,1,15,50,0.3,90.12,98.7,97727,115247,26459,15074,6081,46578,4625,38058,45839740.79096535,73280498.48772609,27440757.696760744,58709.12508999999,0.0,13992779.977524402,16725591.00000001,100,1059,20,14,0
10.0,260,15,1,1,15,50,0.3,90.12,98.7,96535,114205,26379,15081,5899,45468,4584,38038,46020912.41623535,73280498.48772609,27259586.071490742,80444.406665,0.0,13992779.977524402,16725591.00000001,100,1059,16,8,0
10.0,261,15,1,1,15,50,0.3,90.12,98.7,94642,113927,26291,15091,5738,44412,4527,38026,46155271.58868535,73280498.48772609,27125226.899040744,41251.23481499999,0.0,13992779.977524402,16725591.00000001,100,1059,11,7,0
10.0,262,15,1,1,15,50,0.3,90.12,98.7,88297,118149,26215,15110,5579,43237,4531,38050,46260276.198590346,73280498.48772609,27020222.289135747,45444.743749999994,0.0,13992779.977524402,16725591.00000001,100,1059,20,9,0
10.0,263,15,1,1,15,50,0.3,90.12,98.7,82897,121439,26127,15116,5415,42100,4563,38044,46398828.87997535,73280498.48772609,26881669.607750744,41251.23481499999,0.0,13992779.977524402,16725591.00000001,100,1059,20,10,0
10.0,264,15,1,1,15,50,0.3,90.12,98.7,76474,125760,26039,15133,5266,41011,4562,38038,46554155.59710035,73280498.48772609,26726342.890625745,45444.74374999999,0.0,13992779.977524402,16725591.00000001,100,1059,13,14,0
10.0,265,15,1,1,15,50,0.3,90.12,98.7,73331,126891,25963,15155,35829,40044,4532,38016,46680117.00418035,73280498.48772609,26600381.483545743,59476.86198999998,0.0,13992779.977524402,16725591.00000001,100,1059,20,14,0
10.0,266,15,1,1,15,50,0.3,90.12,98.7,72475,125688,25887,15174,34789,39133,4482,37988,46836895.31274035,73280498.48772609,26443603.174985744,58709.12508999998,0.0,13992779.977524402,16725591.00000001,100,1059,16,14,0
10.0,267,15,1,1,15,50,0.3,90.12,98.7,71645,124510,25804,15181,28988,43037,4442,37962,47005486.41120535,73280498.48772609,26275012.07652074,80444.40666499999,0.0,13992779.977524402,16725591.00000001,100,1059,11,8,0
10.0,268,15,1,1,15,50,0.3,90.12,98.7,70867,123362,25732,15197,28094,42004,4403,37934,47097910.49430535,73280498.48772609,26182587.993420742,41251.23481499999,0.0,13992779.977524402,16725591.00000001,100,1059,20,7,0
10.0,269,15,1,1,15,50,0.3,90.12,98.7,80190,122205,25681,15223,27271,40971,4363,37897,47228076.15782035,73280498.48772609,26052422.32990574,41251.23481499999,0.0,13992779.977524402,16725591.00000001,100,1059,20,9,0
10.0,270,15,1,1,15,50,0.3,90.12,98.7,89205,121122,25584,15255,26500,39989,4310,37881,47363886.92170535,73280498.48772609,25916611.566020742,34315.808379999995,0.0,13992779.977524402,16725591.00000001,100,1059,13,10,0
10.0,271,15,1,1,15,50,0.3,90.12,98.7,99118,120005,25502,15271,25726,39055,4267,37860,47470343.12304535,73280498.48772609,25810155.364680745,46896.335184999996,0.0,13992779.977524402,16725591.00000001,100,1059,20,14,0
10.0,272,15,1,1,15,50,0.3,90.12,98.7,97982,118856,25426,15307,24940,38099,4225,37835,47637673.548775345,73280498.48772609,25642824.938950747,65835.470225,0.0,13992779.977524402,16725591.00000001,100,1059,16,14,0
10.0,273,15,1,1,15,50,0.3,90.12,98.7,96052,118544,25307,15346,24269,37246,4182,37814,47797193.77483535,73280498.48772609,25483304.712890744,62902.634024999985,0.0,13992779.977524402,16725591.00000001,100,1059,11,14,0
10.0,274,15,1,1,15,50,0.3,90.12,98.7,89343,122942,25274,15376,23572,35981,4539,37786,47940623.81969035,73280498.48772609,25339874.668035746,91573.34203499998,0.0,13992779.977524402,16725591.00000001,100,1059,20,8,0
10.0,275,15,1,1,15,50,0.3,90.12,98.7,83849,126281,25169,15399,22957,34850,4791,37771,48083370.01001035,73280498.48772609,25197128.477715746,45444.743749999994,0.0,13992779.977524402,16725591.00000001,100,1059,20,7,0
